Timestamp,Вы из этого населенного пункта? (указываем название нас пункта),"Скажите, пожалуйста, какой у Вас возраст",Укажите пол,Пойдёте ли на президентские выборы?,Будете голосовать досрочно?,За кого планируете голосовать/проголосовали?,Ваш уровень образования?,"Сообщите, пожалуйста, совокупный месячный доход Вашей семьи в бел.руб.",Какими инструментами коммуникации Вы пользуетесь?,Код волонтёра ,Произвольный комментарий волонтера,тип нп,регион
8/5/2020 22:43:08,Калинковичи ,18-30,Жен,Да,Нет,Тихановская,Профессионально-техническое,До 500,"Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",75,,город,3
8/5/2020 22:43:18,Г. Кобрин,51-60,Муж,Да,Нет,Лукашенко,Среднее специальное,500 - 1000,Телевидение,61,,город,1
8/5/2020 22:44:09,Г. Кобрин,41-50,Жен,Да,Нет,Лукашенко,Среднее специальное,500 - 1000,Телевидение,61,,город,1
8/5/2020 22:45:10,Г. Кобрин,51-60,Муж,Да,Да,Затрудняюсь ответить,Среднее специальное,500 - 1000,Неоткуда,61,,город,1
8/5/2020 22:46:30,Калинковичи ,41-50,Муж,Да,Нет,Тихановская,Среднее специальное,1000 - 2000,"Телевидение, Viber, Telegram, Youtube",75,,город,3
8/5/2020 22:48:09,Калинковичи ,18-30,Муж,Да,Нет,Тихановская,Высшее,1000 - 2000,"Телевидение, Viber, Telegram, Вконтакте, Youtube",75,,город,3
8/5/2020 22:49:18,Калинковичи ,41-50,Муж,Да,Нет,Тихановская,Высшее,До 500,Бумажная пресса,75,,город,3
8/5/2020 22:51:07,Калинковичи ,41-50,Муж,Да,Да,Затрудняюсь ответить,Среднее специальное,500 - 1000,"Viber, Одноклассники, Youtube",75,,город,3
8/5/2020 22:54:21,Калинковичи ,31-40,Жен,Да,Нет,Тихановская,Среднее специальное,1000 - 2000,"Телевидение, Telegram, Одноклассники, Youtube, Instagram",75,,город,3
8/5/2020 22:55:55,Калинковичи ,31-40,Муж,Да,Нет,Тихановская,Высшее,1000 - 2000,"Радио, Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube, WhatsApp",75,,город,3
8/5/2020 22:57:16,Калинковичи ,31-40,Жен,Да,Нет,Затрудняюсь ответить,Высшее,500 - 1000,"Viber, Одноклассники, WhatsApp",75,,город,3
8/5/2020 22:58:34,Калинковичи ,старше 60,Муж,Да,Затрудняюсь ответить,Лукашенко,Базовое \ Среднее,До 500,"Телевидение, Бумажная пресса",75,,город,3
8/5/2020 23:00:00,Логойск,18-30,Жен,Да,Нет,Тихановская,Среднее специальное,выше 2000,"Viber, Telegram, Вконтакте, Youtube",64,,город,5
8/5/2020 23:01:16,Калинковичи ,старше 60,Жен,Да,Да,Против всех,Базовое \ Среднее,До 500,"Телевидение, Бумажная пресса",75,,город,3
8/5/2020 23:02:14,Калинковичи ,41-50,Жен,Да,Нет,Затрудняюсь ответить,Среднее специальное,До 500,"Телевидение, Youtube",75,,город,3
8/5/2020 23:03:12,Калинковичи ,старше 60,Жен,Да,Затрудняюсь ответить,Затрудняюсь ответить,Базовое \ Среднее,До 500,Телевидение,75,,город,3
8/5/2020 23:07:14,Калинковичи ,старше 60,Муж,Да,Да,Лукашенко,Базовое \ Среднее,До 500,"Телевидение, Бумажная пресса",75,,город,3
8/5/2020 23:07:59,Калинковичи ,старше 60,Муж,Затрудняюсь ответить,Затрудняюсь ответить,Против всех,Базовое \ Среднее,До 500,Телевидение,75,,город,3
8/5/2020 23:09:24,Калинковичи ,41-50,Муж,Да,Нет,Затрудняюсь ответить,Среднее специальное,500 - 1000,"Телевидение, Бумажная пресса, Viber, Youtube, WhatsApp",75,,город,3
8/5/2020 23:10:41,Калинковичи ,31-40,Жен,Нет,Нет,Не пойду,Среднее специальное,500 - 1000,"Viber, Одноклассники, Вконтакте, Youtube, Instagram",75,,город,3
8/5/2020 23:11:36,Калинковичи ,старше 60,Муж,Да,Нет,Лукашенко,Базовое \ Среднее,До 500,"Телевидение, Бумажная пресса",75,,город,3
8/5/2020 23:12:21,Калинковичи ,старше 60,Жен,Да,Нет,Тихановская,Среднее специальное,500 - 1000,"Телевидение, Бумажная пресса, Youtube",75,,город,3
8/5/2020 23:13:30,Калинковичи ,51-60,Жен,Да,Нет,Затрудняюсь ответить,Среднее специальное,500 - 1000,"Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",75,,город,3
8/5/2020 23:14:39,Калинковичи ,18-30,Муж,Да,Нет,Тихановская,Базовое \ Среднее,До 500,"Viber, Telegram, Одноклассники, Вконтакте, Youtube, Facebook",75,,город,3
8/5/2020 23:17:03,Калинковичи ,31-40,Жен,Да,Нет,Тихановская,Среднее специальное,500 - 1000,"Телевидение, Viber, Telegram, Одноклассники, Вконтакте, Youtube",75,,город,3
8/5/2020 23:19:55,Калинковичи ,51-60,Муж,Нет,Нет,Не пойду,Базовое \ Среднее,1000 - 2000,"Viber, Одноклассники, Youtube",75,,город,3
8/5/2020 23:20:46,Калинковичи ,старше 60,Муж,Да,Да,Против всех,Базовое \ Среднее,500 - 1000,Телевидение,75,,город,3
8/5/2020 23:21:45,Калинковичи ,18-30,Жен,Да,Нет,Тихановская,Высшее,1000 - 2000,"Телевидение, Viber, Telegram, Одноклассники, Вконтакте, Youtube",75,,город,3
8/5/2020 23:23:36,Калинковичи ,31-40,Жен,Да,Нет,Против всех,Среднее специальное,500 - 1000,"Телевидение, Viber, Одноклассники, Вконтакте",75,,город,3
8/5/2020 23:25:27,Калинковичи ,31-40,Муж,Да,Нет,Черечень,Высшее,500 - 1000,"Viber, Telegram",75,,город,3
8/5/2020 23:28:06,Калинковичи ,18-30,Жен,Затрудняюсь ответить,Нет,Затрудняюсь ответить,Базовое \ Среднее,До 500,Ничего,75,,город,3
8/5/2020 23:28:58,Калинковичи ,51-60,Жен,Да,Нет,Тихановская,Среднее специальное,500 - 1000,"Радио, Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",75,,город,3
8/5/2020 23:32:57,Калинковичи ,18-30,Муж,Да,Нет,Тихановская,Профессионально-техническое,500 - 1000,"Телевидение, Viber, Telegram, Одноклассники, Вконтакте, Youtube, Facebook",75,,город,3
8/5/2020 23:33:41,Гродно ,51-60,Жен,Да,Нет,Тихановская,Высшее,1000 - 2000,"Viber, Telegram",79,,город,4
8/5/2020 23:34:50,д. Солоник Калинковичский р-он,51-60,Жен,Да,Да,Тихановская,Среднее специальное,До 500,"Телевидение, Viber",75,,село,3
8/5/2020 23:36:12,Калинковичский р-он г.п. Озаричи,31-40,Муж,Да,Нет,Затрудняюсь ответить,Базовое \ Среднее,500 - 1000,"Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",75,,село,3
8/5/2020 23:37:26,Калинковичский р-он д. Дудичи,18-30,Муж,Да,Нет,Тихановская,Базовое \ Среднее,500 - 1000,"Телевидение, Viber, Одноклассники, Youtube",75,,село,3
8/5/2020 23:38:35,Калинковичский р-он д. Дудичи,старше 60,Муж,Да,Нет,Тихановская,Среднее специальное,500 - 1000,"Телевидение, Бумажная пресса",75,,село,3
8/5/2020 23:39:45,Калинковичский р-он д Дудичи,старше 60,Жен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Базовое \ Среднее,Не хочу отвечать на этот вопрос,Телевидение,75,,село,3
8/5/2020 23:40:56,Калинковичский р-он д Дудичи,41-50,Жен,Да,Нет,Тихановская,Другое \ не хочу отвечать,500 - 1000,"Телевидение, Бумажная пресса",75,,село,3
8/5/2020 23:41:53,Калинковичский р-он д Дудичи,старше 60,Жен,Да,Да,Лукашенко,Другое \ не хочу отвечать,До 500,Телевидение,75,,село,3
8/5/2020 23:43:10,Калинковичский р-он д Дудичи,51-60,Муж,Нет,Нет,Не пойду,,Не хочу отвечать на этот вопрос,Без ответа,75,,село,3
8/5/2020 23:44:21,Калинковичский р-он д Горбовичи,31-40,Жен,Да,Нет,Тихановская,Профессионально-техническое,500 - 1000,"Телевидение, Бумажная пресса, Viber, Telegram, Одноклассники, Вконтакте, Youtube",75,,село,3
8/5/2020 23:45:26,Калинковичский р-он д Рудня Антоновская,31-40,Муж,Да,Нет,Тихановская,Среднее специальное,500 - 1000,"Телевидение, Viber, Одноклассники, Youtube",75,,село,3
8/5/2020 23:46:53,Калинковичский р-он д Горбовичи,18-30,Жен,Да,Нет,Тихановская,Базовое \ Среднее,До 500,"Viber, Youtube",75,,село,3
8/5/2020 23:48:18,Калинковичский р-он д Горбовичи,31-40,Муж,Затрудняюсь ответить,Нет,Затрудняюсь ответить,Базовое \ Среднее,500 - 1000,"Телевидение, Telegram, Одноклассники",75,,село,3
